student_id,batch_name,price,payment_type
9440,RBI Grade B,9999,EMI
9441,SSC CGL,7999,EMI
9442,Banking,7999,EMI
9443,SEBI,7999,Full Payment
9444,SSC CGL,7999,Full Payment
9446,RBI Grade B,7999,Full Payment
9450,Banking,7999,Full Payment
9453,SEBI,4999,Full Payment
9456,SEBI,7999,EMI
9459,RBI Grade B,7999,EMI
9461,Banking,4999,Full Payment
9462,RBI Grade B,4999,Full Payment
9463,Banking,7999,EMI
9465,Banking,7999,EMI
9470,SSC CGL,4999,Full Payment
9471,SEBI,9999,Full Payment
9472,SSC CGL,11999,Full Payment
9473,SSC CGL,4999,EMI
9474,NABARD,4999,EMI
9476,SSC CGL,4999,EMI
9478,RBI Grade B,9999,Full Payment
9480,SEBI,7999,EMI
9483,Banking,11999,EMI
9486,SSC CGL,4999,EMI
9489,NABARD,11999,Full Payment
9490,NABARD,4999,Full Payment
9491,Banking,11999,EMI
9493,SEBI,7999,EMI
9497,NABARD,7999,EMI
9500,NABARD,11999,Full Payment
9502,SSC CGL,4999,Full Payment
9503,RBI Grade B,4999,Full Payment
9504,SEBI,7999,EMI
9508,SSC CGL,7999,Full Payment
9512,NABARD,11999,EMI
9513,RBI Grade B,9999,Full Payment
9514,RBI Grade B,11999,Full Payment
9515,NABARD,7999,Full Payment
9516,Banking,9999,EMI
9517,RBI Grade B,7999,EMI
9518,Banking,9999,Full Payment
9519,SEBI,11999,EMI
9520,Banking,4999,EMI
9521,SEBI,11999,EMI
9522,RBI Grade B,4999,Full Payment
9524,RBI Grade B,11999,Full Payment
9526,NABARD,7999,Full Payment
9530,NABARD,4999,Full Payment
9534,NABARD,4999,EMI
9535,NABARD,9999,Full Payment
9536,Banking,4999,Full Payment
9537,Banking,9999,Full Payment
9538,NABARD,9999,Full Payment
9541,RBI Grade B,11999,EMI
9542,Banking,4999,Full Payment
9543,SEBI,4999,EMI
9544,SEBI,11999,EMI
9548,RBI Grade B,11999,EMI
9549,Banking,4999,EMI
9550,Banking,4999,Full Payment
9552,Banking,4999,EMI
9553,NABARD,4999,Full Payment
9556,RBI Grade B,11999,EMI
9557,SSC CGL,9999,EMI
9559,Banking,7999,Full Payment
9560,NABARD,11999,EMI
9562,Banking,7999,EMI
9565,SEBI,11999,Full Payment
9566,Banking,11999,Full Payment
9567,RBI Grade B,11999,Full Payment
9569,SSC CGL,4999,EMI
9571,SEBI,9999,EMI
9574,Banking,4999,Full Payment
9577,NABARD,4999,Full Payment
9579,NABARD,9999,Full Payment
9580,SSC CGL,11999,Full Payment
9581,SEBI,9999,EMI
9583,RBI Grade B,7999,EMI
9584,NABARD,9999,EMI
9585,NABARD,4999,EMI
9586,Banking,4999,Full Payment
9592,NABARD,9999,EMI
9595,NABARD,7999,Full Payment
9596,SEBI,11999,Full Payment
9602,SSC CGL,11999,EMI
9603,NABARD,9999,Full Payment
9604,SEBI,4999,EMI
9607,NABARD,4999,Full Payment
9609,RBI Grade B,11999,EMI
9610,SSC CGL,7999,EMI
9611,Banking,11999,Full Payment
9613,SEBI,11999,Full Payment
9614,SSC CGL,11999,Full Payment
9615,Banking,7999,EMI
9616,SSC CGL,4999,Full Payment
9619,SSC CGL,9999,EMI
9622,SSC CGL,4999,Full Payment
9623,NABARD,7999,EMI
9626,Banking,7999,Full Payment
9627,SEBI,4999,Full Payment
9628,SEBI,4999,EMI
9631,NABARD,4999,EMI
9632,NABARD,7999,Full Payment
9633,RBI Grade B,9999,EMI
9634,Banking,7999,EMI
9636,Banking,11999,EMI
9637,RBI Grade B,9999,Full Payment
9638,NABARD,7999,Full Payment
9639,Banking,11999,EMI
9640,Banking,11999,Full Payment
9642,Banking,7999,Full Payment
9643,SEBI,7999,Full Payment
9644,Banking,4999,EMI
9645,Banking,7999,Full Payment
9649,SSC CGL,9999,Full Payment
9653,RBI Grade B,7999,Full Payment
9656,Banking,4999,EMI
9657,NABARD,9999,EMI
9662,NABARD,7999,EMI
9663,RBI Grade B,4999,EMI
9664,SEBI,4999,Full Payment
9665,NABARD,11999,EMI
9666,SSC CGL,9999,EMI
9667,Banking,7999,Full Payment
9669,SEBI,7999,EMI
9671,SSC CGL,4999,EMI
9673,SEBI,7999,EMI
9676,SSC CGL,7999,Full Payment
9677,NABARD,7999,Full Payment
9680,Banking,7999,Full Payment
9681,SSC CGL,11999,EMI
9682,RBI Grade B,4999,EMI
9686,RBI Grade B,4999,Full Payment
9688,NABARD,11999,Full Payment
9689,NABARD,7999,Full Payment
9690,NABARD,11999,EMI
9691,SSC CGL,9999,Full Payment
9692,Banking,9999,Full Payment
9693,SEBI,7999,EMI
9696,Banking,7999,Full Payment
9697,SEBI,7999,EMI
9699,RBI Grade B,11999,EMI
9702,SSC CGL,11999,EMI
9703,SEBI,9999,Full Payment
9705,SSC CGL,7999,Full Payment
9706,NABARD,9999,Full Payment
9707,NABARD,4999,Full Payment
9708,Banking,9999,EMI
9712,SEBI,9999,EMI
9715,NABARD,9999,EMI
9716,SSC CGL,9999,EMI
9718,NABARD,7999,Full Payment
9720,Banking,4999,EMI
9721,RBI Grade B,11999,Full Payment
9722,Banking,4999,EMI
9723,Banking,7999,EMI
9724,NABARD,11999,Full Payment
9726,Banking,9999,EMI
9727,SEBI,9999,Full Payment
9729,RBI Grade B,11999,EMI
9732,Banking,11999,Full Payment
9733,Banking,7999,EMI
9734,SSC CGL,7999,Full Payment
9736,SEBI,4999,Full Payment
9737,Banking,7999,Full Payment
9738,Banking,4999,Full Payment
9741,SEBI,9999,EMI
9742,NABARD,4999,EMI
9745,NABARD,11999,Full Payment
9747,SSC CGL,11999,Full Payment
9748,SSC CGL,7999,EMI
9750,SEBI,4999,EMI
9752,NABARD,4999,EMI
9753,SSC CGL,9999,Full Payment
9754,RBI Grade B,9999,EMI
9756,Banking,9999,EMI
9757,NABARD,4999,Full Payment
9758,SEBI,7999,Full Payment
9765,SEBI,4999,EMI
9767,Banking,7999,Full Payment
9770,SEBI,7999,Full Payment
9771,NABARD,4999,EMI
9774,RBI Grade B,11999,Full Payment
9776,SEBI,11999,EMI
9777,RBI Grade B,4999,Full Payment
9780,SEBI,9999,EMI
9782,NABARD,9999,Full Payment
9784,SEBI,9999,EMI
9786,SEBI,9999,Full Payment
9787,SEBI,11999,EMI
9788,Banking,7999,EMI
9789,SSC CGL,9999,EMI
9791,RBI Grade B,9999,Full Payment
9792,RBI Grade B,9999,EMI
9795,RBI Grade B,9999,EMI
9796,SEBI,7999,Full Payment
9797,Banking,9999,EMI
9799,Banking,9999,EMI
9800,Banking,7999,EMI
9801,SEBI,7999,EMI
9802,Banking,7999,Full Payment
9806,SSC CGL,11999,Full Payment
9807,SSC CGL,9999,Full Payment
9809,NABARD,7999,Full Payment
9810,SEBI,11999,Full Payment
9814,SEBI,11999,Full Payment
9816,NABARD,7999,Full Payment
9817,NABARD,4999,Full Payment
9819,RBI Grade B,11999,Full Payment
9820,SSC CGL,11999,Full Payment
9821,NABARD,9999,Full Payment
9824,NABARD,9999,Full Payment
9826,SSC CGL,9999,Full Payment
9827,NABARD,11999,Full Payment
9833,Banking,9999,Full Payment
9834,SSC CGL,7999,Full Payment
9837,Banking,4999,Full Payment
9838,Banking,9999,Full Payment
9840,SSC CGL,7999,Full Payment
9841,Banking,9999,EMI
9842,Banking,4999,EMI
9843,NABARD,7999,EMI
9844,SSC CGL,11999,EMI
9845,SSC CGL,9999,Full Payment
9847,SSC CGL,11999,EMI
9848,SSC CGL,7999,EMI
9849,NABARD,7999,EMI
9850,RBI Grade B,4999,EMI
9852,NABARD,7999,EMI
9853,SSC CGL,4999,EMI
9854,NABARD,11999,Full Payment
9855,SEBI,9999,Full Payment
9856,RBI Grade B,4999,Full Payment
9858,Banking,7999,Full Payment
9859,Banking,4999,EMI
9860,RBI Grade B,4999,Full Payment
9861,RBI Grade B,11999,EMI
9862,Banking,4999,EMI
9865,Banking,9999,Full Payment
9866,Banking,4999,Full Payment
9868,NABARD,7999,EMI
9870,RBI Grade B,4999,EMI
9871,SEBI,11999,EMI
9874,NABARD,7999,EMI
9878,SEBI,11999,Full Payment
9880,NABARD,11999,EMI
9884,SEBI,11999,Full Payment
9885,SEBI,4999,EMI
9887,SSC CGL,7999,Full Payment
9889,NABARD,9999,Full Payment
9890,NABARD,4999,Full Payment
9891,RBI Grade B,7999,EMI
9892,Banking,4999,Full Payment
9893,NABARD,4999,Full Payment
9895,SEBI,11999,EMI
9897,NABARD,11999,Full Payment
9900,SEBI,11999,Full Payment
9901,RBI Grade B,11999,Full Payment
9905,Banking,7999,Full Payment
9907,SEBI,11999,Full Payment
9908,SSC CGL,7999,EMI
9909,NABARD,7999,Full Payment
9910,SEBI,7999,Full Payment
9911,Banking,4999,EMI
9912,SEBI,9999,Full Payment
9916,SEBI,11999,Full Payment
9917,NABARD,7999,EMI
9918,SSC CGL,4999,Full Payment
9919,RBI Grade B,9999,EMI
9920,SEBI,7999,Full Payment
9922,SEBI,9999,EMI
9925,Banking,11999,Full Payment
9926,RBI Grade B,11999,Full Payment
9927,RBI Grade B,7999,Full Payment
9928,NABARD,7999,Full Payment
9929,NABARD,9999,EMI
9931,SSC CGL,4999,Full Payment
9940,SEBI,9999,EMI
9941,SEBI,11999,EMI
9942,NABARD,4999,Full Payment
9944,NABARD,7999,Full Payment
9946,RBI Grade B,11999,Full Payment
9949,SSC CGL,11999,Full Payment
9951,SSC CGL,11999,EMI
9960,SEBI,7999,EMI
9962,SSC CGL,4999,Full Payment
9963,Banking,9999,Full Payment
9964,Banking,9999,EMI
9966,Banking,7999,EMI
9969,RBI Grade B,11999,EMI
9970,Banking,4999,EMI
9971,NABARD,7999,EMI
9972,RBI Grade B,11999,Full Payment
9975,SSC CGL,4999,Full Payment
9976,NABARD,9999,EMI
9980,NABARD,4999,Full Payment
9982,NABARD,9999,EMI
9984,Banking,4999,EMI
9987,SSC CGL,4999,Full Payment
9988,SEBI,9999,Full Payment
9989,RBI Grade B,4999,Full Payment
9990,RBI Grade B,11999,Full Payment
9991,NABARD,4999,Full Payment
9993,SEBI,4999,Full Payment
9996,SEBI,11999,Full Payment
9997,Banking,9999,Full Payment
