student_id,live_classes_attended,recorded_views,total_classes
9427,30,7,40
9428,18,9,60
9429,35,12,60
9430,20,24,40
9431,33,13,60
9432,35,14,50
9433,10,33,40
9434,30,12,60
9435,34,15,60
9436,23,18,60
9437,20,45,60
9438,21,12,40
9439,5,25,60
9440,18,39,40
9441,33,14,40
9442,33,12,50
9443,20,5,50
9444,33,11,40
9445,29,23,40
9446,28,6,40
9447,25,18,60
9448,14,44,50
9449,12,25,50
9450,19,9,50
9451,21,46,50
9452,15,25,40
9453,31,6,50
9454,19,10,60
9455,17,8,60
9456,29,20,50
9457,9,60,60
9458,11,18,60
9459,21,13,50
9460,12,54,60
9461,19,12,40
9462,28,17,60
9463,10,13,60
9464,11,26,50
9465,21,10,60
9466,25,22,60
9467,17,15,60
9468,11,30,50
9469,13,12,60
9470,10,20,40
9471,13,25,40
9472,25,36,40
9473,11,10,40
9474,18,24,40
9475,15,9,40
9476,20,31,50
9477,25,33,40
9478,21,11,60
9479,19,25,60
9480,17,12,40
9481,11,15,50
9482,22,6,40
9483,17,9,40
9484,13,5,50
9485,7,38,50
9486,20,22,50
9487,6,32,50
9488,32,6,60
9489,14,9,50
9490,31,14,60
9491,17,34,50
9492,7,33,40
9493,15,16,60
9494,7,23,50
9495,17,21,50
9496,25,21,40
9497,23,17,40
9498,16,15,40
9499,32,12,50
9500,32,14,60
9501,13,19,60
9502,20,22,60
9503,20,35,50
9504,20,22,50
9505,23,12,50
9506,26,25,40
9507,14,13,60
9508,17,5,50
9509,8,41,50
9510,12,22,40
9511,21,18,60
9512,20,9,40
9513,34,5,40
9514,23,7,50
9515,11,14,50
9516,6,25,40
9517,27,17,60
9518,35,16,60
9519,30,18,60
9520,24,19,60
9521,19,11,40
9522,16,18,60
9523,26,6,40
9524,34,23,60
9525,13,6,40
9526,19,18,40
9527,8,18,60
9528,16,24,60
9529,25,21,40
9530,26,22,60
9531,22,34,40
9532,11,13,40
9533,8,39,50
9534,27,21,40
9535,18,31,40
9536,32,22,50
9537,16,20,60
9538,16,41,60
9539,11,16,60
9540,6,57,60
9541,22,15,60
9542,34,22,50
9543,34,10,60
9544,20,26,50
9545,11,5,60
9546,9,46,50
9547,10,25,40
9548,13,14,60
9549,9,27,50
9550,16,16,50
9551,14,16,50
9552,26,12,50
9553,33,5,60
9554,17,6,60
9555,29,19,50
9556,34,24,60
9557,30,23,60
9558,13,25,50
9559,21,14,50
9560,27,11,60
9561,24,7,50
9562,17,45,50
9563,23,17,50
9564,17,48,50
9565,33,18,60
9566,16,19,50
9567,20,20,60
9568,12,18,40
9569,21,18,50
9570,21,24,40
9571,17,28,50
9572,17,7,50
9573,11,25,60
9574,24,11,60
9575,14,5,60
9576,6,23,60
9577,26,16,50
9578,15,28,50
9579,34,20,40
9580,20,45,60
9581,10,11,40
9582,17,30,40
9583,27,20,60
9584,23,40,40
9585,23,8,40
9586,19,22,50
9587,9,15,50
9588,9,23,40
9589,11,9,60
9590,14,36,50
9591,10,6,50
9592,19,23,50
9593,21,38,40
9594,6,57,60
9595,28,22,60
9596,23,30,40
9597,25,44,50
9598,21,31,40
9599,9,34,50
9600,8,40,50
9601,10,11,40
9602,17,21,50
9603,34,6,40
9604,5,33,40
9605,14,22,40
9606,15,24,50
9607,29,12,50
9608,20,37,40
9609,18,8,60
9610,28,23,50
9611,23,15,60
9612,18,39,50
9613,26,24,40
9614,32,11,50
9615,13,21,50
9616,35,17,60
9617,9,25,40
9618,24,15,40
9619,22,6,60
9620,15,9,40
9621,11,9,40
9622,19,6,40
9623,17,44,50
9624,8,26,50
9625,12,16,50
9626,23,17,60
9627,8,48,50
9628,15,21,60
9629,20,7,40
9630,17,42,50
9631,32,22,40
9632,10,21,40
9633,9,46,60
9634,22,33,60
9635,20,17,50
9636,27,17,60
9637,23,7,40
9638,14,20,50
9639,24,35,50
9640,35,14,60
9641,14,24,50
9642,9,20,40
9643,32,22,50
9644,18,22,40
9645,17,27,60
9646,7,30,60
9647,17,19,50
9648,19,16,40
9649,17,7,40
9650,27,6,40
9651,14,17,60
9652,17,55,60
9653,35,8,60
9654,8,30,50
9655,23,41,60
9656,22,7,40
9657,18,19,40
9658,21,33,40
9659,13,8,60
9660,35,24,60
9661,15,27,40
9662,24,24,60
9663,20,41,50
9664,22,57,60
9665,19,7,40
9666,17,13,40
9667,18,7,40
9668,7,31,40
9669,8,32,40
9670,8,34,60
9671,15,17,40
9672,12,25,60
9673,30,8,50
9674,23,15,50
9675,19,19,50
9676,26,16,40
9677,10,23,50
9678,13,18,60
9679,24,8,50
9680,31,21,50
9681,21,28,50
9682,10,11,40
9683,18,16,40
9684,18,15,50
9685,9,24,50
9686,20,20,50
9687,18,6,60
9688,33,13,50
9689,17,11,40
9690,18,13,50
9691,25,52,60
9692,26,19,60
9693,29,12,40
9694,24,18,40
9695,12,40,60
9696,29,14,60
9697,15,25,40
9698,14,19,50
9699,17,15,40
9700,15,18,40
9701,21,12,50
9702,25,32,40
9703,21,20,40
9704,12,20,50
9705,6,20,60
9706,27,24,40
9707,25,36,50
9708,23,8,50
9709,15,22,40
9710,11,17,50
9711,5,18,50
9712,19,33,50
9713,22,19,60
9714,19,22,60
9715,34,25,50
9716,28,21,60
9717,18,21,60
9718,26,7,50
9719,10,25,50
9720,22,8,40
9721,11,19,40
9722,10,7,50
9723,20,29,50
9724,25,15,60
9725,14,53,60
9726,11,16,40
9727,26,8,50
9728,12,19,40
9729,28,18,40
9730,11,13,40
9731,5,25,60
9732,18,14,40
9733,12,16,50
9734,23,42,50
9735,13,29,50
9736,17,21,40
9737,31,23,50
9738,23,15,60
9739,15,12,50
9740,13,20,60
9741,5,28,60
9742,17,16,60
9743,5,39,40
9744,14,34,40
9745,35,23,60
9746,15,17,60
9747,22,16,60
9748,33,17,40
9749,8,54,60
9750,25,44,50
9751,8,29,40
9752,28,14,40
9753,32,9,50
9754,26,20,50
9755,9,27,60
9756,35,22,60
9757,26,17,50
9758,31,12,50
9759,14,20,60
9760,35,17,60
9761,19,57,60
9762,13,37,40
9763,12,23,40
9764,11,22,60
9765,24,39,50
9766,6,42,50
9767,16,26,40
9768,30,8,60
9769,17,15,50
9770,29,9,50
9771,8,27,40
9772,15,15,40
9773,23,50,50
9774,16,16,60
9775,22,14,50
9776,11,49,50
9777,29,19,60
9778,8,24,40
9779,30,25,60
9780,16,46,50
9781,12,34,40
9782,17,13,60
9783,14,20,60
9784,13,22,60
9785,22,23,50
9786,16,25,40
9787,29,25,40
9788,20,5,40
9789,15,17,60
9790,10,6,40
9791,12,8,60
9792,34,6,60
9793,20,18,40
9794,23,7,40
9795,24,11,60
9796,18,13,60
9797,29,25,60
9798,7,23,60
9799,12,15,40
9800,31,22,40
9801,9,56,60
9802,26,14,40
9803,22,23,60
9804,11,22,60
9805,25,9,50
9806,31,11,40
9807,11,13,40
9808,13,48,60
9809,25,19,40
9810,17,25,60
9811,16,35,50
9812,23,7,60
9813,14,9,60
9814,34,21,40
9815,9,23,60
9816,23,11,40
9817,21,38,40
9818,19,8,50
9819,22,7,50
9820,30,25,60
9821,17,5,60
9822,11,28,40
9823,8,42,50
9824,12,42,60
9825,16,15,60
9826,29,23,60
9827,18,29,40
9828,13,15,50
9829,14,12,40
9830,31,7,60
9831,23,29,60
9832,10,36,60
9833,22,19,40
9834,17,44,60
9835,10,27,40
9836,12,44,60
9837,18,24,60
9838,28,15,60
9839,10,25,40
9840,29,18,40
9841,18,14,50
9842,26,13,60
9843,25,28,40
9844,33,22,60
9845,26,8,50
9846,7,24,40
9847,17,6,40
9848,18,5,50
9849,32,21,60
9850,15,32,40
9851,20,20,50
9852,20,16,50
9853,6,55,60
9854,32,10,50
9855,21,45,50
9856,11,10,60
9857,28,8,50
9858,9,16,60
9859,33,13,60
9860,17,19,50
9861,8,28,40
9862,17,27,40
9863,5,28,60
9864,11,25,40
9865,19,7,60
9866,35,5,60
9867,24,25,40
9868,24,46,50
9869,12,44,50
9870,16,24,60
9871,20,35,50
9872,12,23,50
9873,9,31,60
9874,24,13,60
9875,7,19,60
9876,25,11,40
9877,24,5,50
9878,32,21,40
9879,14,16,50
9880,30,19,50
9881,13,8,50
9882,21,22,40
9883,33,10,50
9884,16,5,40
9885,27,6,40
9886,17,30,50
9887,33,21,40
9888,14,23,60
9889,25,23,40
9890,27,9,60
9891,19,29,60
9892,35,8,40
9893,25,21,40
9894,11,20,60
9895,30,19,40
9896,18,26,40
9897,22,37,50
9898,10,15,40
9899,14,5,50
9900,29,19,40
9901,22,24,40
9902,27,20,40
9903,7,42,50
9904,32,10,60
9905,24,42,50
9906,25,27,40
9907,7,25,50
9908,33,15,60
9909,20,7,50
9910,32,5,60
9911,16,17,40
9912,26,8,40
9913,19,22,60
9914,9,23,50
9915,10,28,50
9916,6,15,60
9917,23,5,40
9918,14,9,50
9919,20,6,40
9920,25,31,40
9921,5,37,40
9922,31,13,40
9923,9,55,60
9924,16,19,50
9925,35,11,50
9926,8,42,60
9927,14,22,60
9928,29,8,40
9929,32,17,50
9930,13,18,40
9931,24,39,50
9932,25,14,60
9933,17,11,40
9934,18,16,40
9935,18,7,50
9936,22,8,40
9937,17,31,50
9938,19,15,60
9939,22,24,40
9940,15,50,50
9941,8,25,40
9942,25,21,60
9943,23,14,50
9944,28,18,40
9945,15,21,60
9946,28,9,40
9947,8,22,50
9948,10,15,50
9949,30,24,40
9950,24,41,50
9951,33,11,40
9952,15,20,40
9953,15,38,60
9954,12,37,40
9955,14,22,40
9956,20,21,40
9957,16,19,60
9958,24,25,60
9959,12,37,50
9960,33,6,50
9961,32,14,60
9962,17,26,50
9963,33,11,50
9964,16,17,60
9965,7,18,40
9966,34,10,50
9967,20,21,50
9968,23,10,60
9969,24,22,50
9970,22,26,60
9971,11,12,50
9972,24,13,40
9973,28,5,60
9974,10,13,40
9975,35,22,50
9976,10,23,60
9977,13,22,50
9978,12,14,50
9979,15,24,40
9980,16,37,40
9981,32,14,50
9982,33,16,60
9983,15,6,60
9984,33,16,50
9985,18,43,60
9986,19,46,50
9987,24,20,60
9988,11,40,40
9989,28,22,50
9990,5,37,40
9991,34,15,50
9992,23,9,50
9993,13,35,50
9994,8,20,60
9995,10,22,50
9996,16,48,60
9997,19,17,60
9998,21,10,40
9999,13,11,40
10000,22,21,40
